utrials.thisRepN,utrials.thisTrialN,utrials.thisN,utrials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,uIntrotext.started,uenter_resp.started,uenter_resp.keys,uenter_resp.rt,ukey_resp.started,Q.started,W.started,O.started,P.started,ukey_resp.keys,ukey_resp.rt,sad1.started,text_3.started,sad1.stopped,text_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,enterresp.started,enterresp.keys,enterresp.rt,Optionq.started,optionw.started,optiono.started,Optionp.started,key_resp.started,Ql.started,Wl.started,Ol.started,Pl.started,Optionq.stopped,optionw.stopped,optiono.stopped,Optionp.stopped,key_resp.stopped,Ql.stopped,Wl.stopped,Ol.stopped,Pl.stopped,key_resp.keys,clk.started,sad.started,sad.stopped,text_2.started,clk.stopped,text_2.stopped,key_resp.rt,text_9.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
250,0,250,0,,,,,,,,,,,,,,,,,162.93594470000244,162.93594470000244,162.93594470000244,162.93594470000244,162.93594470000244,w,0.13572990000830032,163.10045399999944,163.10045399999944,163.50223429998732,163.50223429998732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
251,0,251,0,,,,,,,,,,,,,,,,,163.50223429998732,163.50223429998732,163.50223429998732,163.50223429998732,163.50223429998732,w,0.09588319997419603,163.6166816999903,163.6166816999903,164.0184701999824,164.0184701999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
252,0,252,0,,,,,,,,,,,,,,,,,164.0184701999824,164.0184701999824,164.0184701999824,164.0184701999824,164.0184701999824,w,0.11409789999015629,164.14984269998968,164.14984269998968,164.55184790000203,164.55184790000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
253,0,253,0,,,,,,,,,,,,,,,,,164.55184790000203,164.55184790000203,164.55184790000203,164.55184790000203,164.55184790000203,w,0.07670279999729246,164.64978380000684,164.64978380000684,165.0517809999874,165.0517809999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
254,0,254,0,,,,,,,,,,,,,,,,,165.0517809999874,165.0517809999874,165.0517809999874,165.0517809999874,165.0517809999874,w,0.07501039997441694,165.1493419999897,165.1493419999897,165.55125620000763,165.55125620000763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
255,0,255,0,,,,,,,,,,,,,,,,,165.55125620000763,165.55125620000763,165.55125620000763,165.55125620000763,165.55125620000763,w,0.09749359998386353,165.6656774999865,165.6656774999865,166.0675751999952,166.0675751999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
256,0,256,0,,,,,,,,,,,,,,,,,166.0675751999952,166.0675751999952,166.0675751999952,166.0675751999952,166.0675751999952,w,0.11554970001452602,166.19880379998358,166.19880379998358,166.60079299999052,166.60079299999052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
257,0,257,0,,,,,,,,,,,,,,,,,166.60079299999052,166.60079299999052,166.60079299999052,166.60079299999052,166.60079299999052,w,0.08399679997819476,166.71529309998732,166.71529309998732,167.1172169999918,167.1172169999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
258,0,258,0,,,,,,,,,,,,,,,,,167.1172169999918,167.1172169999918,167.1172169999918,167.1172169999918,167.1172169999918,w,0.06424480001442134,167.19822269998258,167.19822269998258,167.60003709999728,167.60003709999728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
259,0,259,0,,,,,,,,,,,,,,,,,167.60003709999728,167.60003709999728,167.60003709999728,167.60003709999728,167.60003709999728,w,0.1255980999849271,167.7479922999919,167.7479922999919,168.15004330000374,168.15004330000374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
260,0,260,0,,,,,,,,,,,,,,,,,168.15004330000374,168.15004330000374,168.15004330000374,168.15004330000374,168.15004330000374,w,0.15589069997076876,168.33095430000685,168.33095430000685,168.73296269998536,168.73296269998536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
261,0,261,0,,,,,,,,,,,,,,,,,168.73296269998536,168.73296269998536,168.73296269998536,168.73296269998536,168.73296269998536,w,0.10456079998402856,168.86434860000736,168.86434860000736,169.2660984999966,169.2660984999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
262,0,262,0,,,,,,,,,,,,,,,,,169.2660984999966,169.2660984999966,169.2660984999966,169.2660984999966,169.2660984999966,w,0.06621099999756552,169.34705819998635,169.34705819998635,169.74911909998627,169.74911909998627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
263,0,263,0,,,,,,,,,,,,,,,,,169.74911909998627,169.74911909998627,169.74911909998627,169.74911909998627,169.74911909998627,w,0.1372696000034921,169.91355830000248,169.91355830000248,170.31556580000324,170.31556580000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
264,0,264,0,,,,,,,,,,,,,,,,,170.31556580000324,170.31556580000324,170.31556580000324,170.31556580000324,170.31556580000324,w,0.11195250001037493,170.44661899999483,170.44661899999483,170.8484591000015,170.8484591000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
265,0,265,0,,,,,,,,,,,,,,,,,170.8484591000015,170.8484591000015,170.8484591000015,170.8484591000015,170.8484591000015,w,0.17823669998324476,171.04631159998826,171.04631159998826,171.44818010000745,171.44818010000745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
266,0,266,0,,,,,,,,,,,,,,,,,171.44818010000745,171.44818010000745,171.44818010000745,171.44818010000745,171.44818010000745,w,0.14769439998781309,171.61271270000725,171.61271270000725,172.0146209000086,172.0146209000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
267,0,267,0,,,,,,,,,,,,,,,,,172.0146209000086,172.0146209000086,172.0146209000086,172.0146209000086,172.0146209000086,w,0.11581899999873713,172.14568889999646,172.14568889999646,172.54779819998657,172.54779819998657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
268,0,268,0,,,,,,,,,,,,,,,,,172.54779819998657,172.54779819998657,172.54779819998657,172.54779819998657,172.54779819998657,w,0.16177540001808666,172.72873020000407,172.72873020000407,173.1306277999829,173.1306277999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
269,0,269,0,,,,,,,,,,,,,,,,,173.1306277999829,173.1306277999829,173.1306277999829,173.1306277999829,173.1306277999829,w,0.04985919999307953,173.195129300002,173.195129300002,173.5968595999875,173.5968595999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
270,0,270,0,,,,,,,,,,,,,,,,,173.5968595999875,173.5968595999875,173.5968595999875,173.5968595999875,173.5968595999875,w,0.10195090001798235,173.72818609999376,173.72818609999376,174.13025429999107,174.13025429999107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
271,0,271,0,,,,,,,,,,,,,,,,,174.13025429999107,174.13025429999107,174.13025429999107,174.13025429999107,174.13025429999107,w,0.11632659999304451,174.26143240000238,174.26143240000238,174.6632510999916,174.6632510999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
272,0,272,0,,,,,,,,,,,,,,,,,174.6632510999916,174.6632510999916,174.6632510999916,174.6632510999916,174.6632510999916,w,0.1639978000021074,174.84431680000853,174.84431680000853,175.2461340999871,175.2461340999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
273,0,273,0,,,,,,,,,,,,,,,,,175.2461340999871,175.2461340999871,175.2461340999871,175.2461340999871,175.2461340999871,w,0.1739428000000771,175.4439805999864,175.4439805999864,175.8459642000089,175.8459642000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
274,0,274,0,,,,,,,,,,,,,,,,,175.8459642000089,175.8459642000089,175.8459642000089,175.8459642000089,175.8459642000089,w,0.07148780001443811,175.94403399998555,175.94403399998555,176.34579669998493,176.34579669998493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
275,0,275,0,,,,,,,,,,,,,,,,,176.34579669998493,176.34579669998493,176.34579669998493,176.34579669998493,176.34579669998493,w,0.12689549999777228,176.49341599998297,176.49341599998297,176.895803899999,176.895803899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
276,0,276,0,,,,,,,,,,,,,,,,,176.895803899999,176.895803899999,176.895803899999,176.895803899999,176.895803899999,w,0.11905420001130551,177.04322170000523,177.04322170000523,177.44519520000904,177.44519520000904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
277,0,277,0,,,,,,,,,,,,,,,,,177.44519520000904,177.44519520000904,177.44519520000904,177.44519520000904,177.44519520000904,w,0.24021740001626313,177.71229080000194,177.71229080000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
278,0,278,0,,,,,,,,,,,,,,,,,178.1283429999894,178.1283429999894,178.1283429999894,178.1283429999894,178.1283429999894,w,0.13218329998198897,178.27615349998814,178.27615349998814,178.6779661999899,178.6779661999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
279,0,279,0,,,,,,,,,,,,,,,,,178.6779661999899,178.6779661999899,178.6779661999899,178.6779661999899,178.6779661999899,w,0.1597079999919515,178.85896039998624,178.85896039998624,179.26111819999642,179.26111819999642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
280,0,280,0,,,,,,,,,,,,,,,,,179.26111819999642,179.26111819999642,179.26111819999642,179.26111819999642,179.26111819999642,w,0.1462648999877274,179.42528039999888,179.42528039999888,179.8273544999829,179.8273544999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
281,0,281,0,,,,,,,,,,,,,,,,,179.8273544999829,179.8273544999829,179.8273544999829,179.8273544999829,179.8273544999829,w,0.16899549998925067,180.02502020000247,180.02502020000247,180.4268863000034,180.4268863000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
282,0,282,0,,,,,,,,,,,,,,,,,180.4268863000034,180.4268863000034,180.4268863000034,180.4268863000034,180.4268863000034,w,0.18641239998396486,180.64135879999958,180.64135879999958,181.04325419999077,181.04325419999077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
283,0,283,0,,,,,,,,,,,,,,,,,181.04325419999077,181.04325419999077,181.04325419999077,181.04325419999077,181.04325419999077,w,0.06823100001201965,181.14120280000498,181.14120280000498,181.5430148000014,181.5430148000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
284,0,284,0,,,,,,,,,,,,,,,,,181.5430148000014,181.5430148000014,181.5430148000014,181.5430148000014,181.5430148000014,w,0.0849517000024207,181.65761599998223,181.65761599998223,182.05985689998488,182.05985689998488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
285,0,285,0,,,,,,,,,,,,,,,,,182.05985689998488,182.05985689998488,182.05985689998488,182.05985689998488,182.05985689998488,w,0.09324970000307076,182.17908899998292,182.17908899998292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
286,0,286,0,,,,,,,,,,,,,,,,,182.592327499995,182.592327499995,182.592327499995,182.592327499995,182.592327499995,w,0.09087519999593496,182.70689820000553,182.70689820000553,183.10907089998364,183.10907089998364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
287,0,287,0,,,,,,,,,,,,,,,,,183.10907089998364,183.10907089998364,183.10907089998364,183.10907089998364,183.10907089998364,w,0.13658680001390167,183.27881260000868,183.27881260000868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
288,0,288,0,,,,,,,,,,,,,,,,,183.69174270000076,183.69174270000076,183.69174270000076,183.69174270000076,183.69174270000076,w,0.16998769997735508,183.88982159999432,183.88982159999432,184.29204410000239,184.29204410000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
289,0,289,0,,,,,,,,,,,,,,,,,184.29204410000239,184.29204410000239,184.29204410000239,184.29204410000239,184.29204410000239,w,0.052537099982146174,184.37268509998103,184.37268509998103,184.77512030000798,184.77512030000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
290,0,290,0,,,,,,,,,,,,,,,,,184.77512030000798,184.77512030000798,184.77512030000798,184.77512030000798,184.77512030000798,w,0.0618053000071086,184.85590219998267,184.85590219998267,185.25794429998496,185.25794429998496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
291,0,291,0,,,,,,,,,,,,,,,,,185.25794429998496,185.25794429998496,185.25794429998496,185.25794429998496,185.25794429998496,w,0.1130262000078801,185.38904660000117,185.38904660000117,185.79091099998914,185.79091099998914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
292,0,292,0,,,,,,,,,,,,,,,,,185.79091099998914,185.79091099998914,185.79091099998914,185.79091099998914,185.79091099998914,w,0.130801799998153,185.9386305999942,185.9386305999942,186.34082909999415,186.34082909999415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
293,0,293,0,,,,,,,,,,,,,,,,,186.34082909999415,186.34082909999415,186.34082909999415,186.34082909999415,186.34082909999415,w,0.15320829997654073,186.5217875999806,186.5217875999806,186.9236535000091,186.9236535000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
294,0,294,0,,,,,,,,,,,,,,,,,186.9236535000091,186.9236535000091,186.9236535000091,186.9236535000091,186.9236535000091,w,0.1513963000033982,187.10472479998134,187.10472479998134,187.5067415999947,187.5067415999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
295,0,295,0,,,,,,,,,,,,,,,,,187.5067415999947,187.5067415999947,187.5067415999947,187.5067415999947,187.5067415999947,w,0.16124849999323487,187.68815959998756,187.68815959998756,188.08980119999615,188.08980119999615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
296,0,296,0,,,,,,,,,,,,,,,,,188.08980119999615,188.08980119999615,188.08980119999615,188.08980119999615,188.08980119999615,w,0.09743650001473725,188.20430029998533,188.20430029998533,188.6061134999909,188.6061134999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
297,0,297,0,,,,,,,,,,,,,,,,,188.6061134999909,188.6061134999909,188.6061134999909,188.6061134999909,188.6061134999909,w,0.2787112999940291,188.90393249999033,188.90393249999033,189.30581150000216,189.30581150000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
298,0,298,0,,,,,,,,,,,,,,,,,189.30581150000216,189.30581150000216,189.30581150000216,189.30581150000216,189.30581150000216,w,0.17857010001898743,189.5033670999983,189.5033670999983,189.90548610000405,189.90548610000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
299,0,299,0,0,0,0,0,,,,,,,,,,,,,189.90548610000405,189.90548610000405,189.90548610000405,189.90548610000405,189.90548610000405,w,0.1613634999957867,190.08655259999796,190.08655259999796,190.48629919998348,190.48629919998348,190.48629919998348,190.48629919998348,space,4.932422500016401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
299,0,299,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
300,0,300,0,,,,,,,,,,,,,,,,,195.45285249999142,195.45285249999142,195.45285249999142,195.45285249999142,195.45285249999142,w,0.6286637000157498,196.10018469998613,196.10018469998613,196.5022684999858,196.5022684999858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
301,0,301,0,,,,,,,,,,,,,,,,,196.5022684999858,196.5022684999858,196.5022684999858,196.5022684999858,196.5022684999858,w,0.045246099994983524,196.5666597999807,196.5666597999807,196.96858349998365,196.96858349998365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
302,0,302,0,,,,,,,,,,,,,,,,,196.96858349998365,196.96858349998365,196.96858349998365,196.96858349998365,196.96858349998365,w,0.06526960001792759,197.04976150000584,197.04976150000584,197.45169620000524,197.45169620000524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
303,0,303,0,,,,,,,,,,,,,,,,,197.45169620000524,197.45169620000524,197.45169620000524,197.45169620000524,197.45169620000524,w,0.018128600000636652,197.49935880000703,197.49935880000703,197.90137159998994,197.90137159998994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
304,0,304,0,,,,,,,,,,,,,,,,,197.90137159998994,197.90137159998994,197.90137159998994,197.90137159998994,197.90137159998994,w,0.025200999982189387,197.94913920000545,197.94913920000545,198.35114290000638,198.35114290000638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
305,0,305,0,,,,,,,,,,,,,,,,,198.35114290000638,198.35114290000638,198.35114290000638,198.35114290000638,198.35114290000638,w,0.07520379999186844,198.4490523999848,198.4490523999848,198.85056699998677,198.85056699998677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
306,0,306,0,,,,,,,,,,,,,,,,,198.85056699998677,198.85056699998677,198.85056699998677,198.85056699998677,198.85056699998677,q,0.14655339997261763,199.01537159999134,199.01537159999134,199.41719659999944,199.41719659999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
307,0,307,0,,,,,,,,,,,,,,,,,199.41719659999944,199.41719659999944,199.41719659999944,199.41719659999944,199.41719659999944,q,0.0665242999966722,199.4983615000092,199.4983615000092,199.9002319999854,199.9002319999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
308,0,308,0,,,,,,,,,,,,,,,,,199.9002319999854,199.9002319999854,199.9002319999854,199.9002319999854,199.9002319999854,q,0.12913719998323359,200.0481760999828,200.0481760999828,200.45008099998813,200.45008099998813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
309,0,309,0,,,,,,,,,,,,,,,,,200.45008099998813,200.45008099998813,200.45008099998813,200.45008099998813,200.45008099998813,q,0.07311669999035075,200.54788289999124,200.54788289999124,200.94952470000135,200.94952470000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
310,0,310,0,,,,,,,,,,,,,,,,,200.94952470000135,200.94952470000135,200.94952470000135,200.94952470000135,200.94952470000135,q,0.0768425999849569,201.0475756000087,201.0475756000087,201.44966600000043,201.44966600000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
311,0,311,0,,,,,,,,,,,,,,,,,201.44966600000043,201.44966600000043,201.44966600000043,201.44966600000043,201.44966600000043,q,0.08063740000943653,201.54734960000496,201.54734960000496,201.94919680000748,201.94919680000748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
312,0,312,0,,,,,,,,,,,,,,,,,201.94919680000748,201.94919680000748,201.94919680000748,201.94919680000748,201.94919680000748,q,0.11756999997305684,202.09721059998265,202.09721059998265,202.49891599998227,202.49891599998227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
313,0,313,0,,,,,,,,,,,,,,,,,202.49891599998227,202.49891599998227,202.49891599998227,202.49891599998227,202.49891599998227,q,0.17566099998657592,202.6967514999851,202.6967514999851,203.0985728999949,203.0985728999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
314,0,314,0,,,,,,,,,,,,,,,,,203.0985728999949,203.0985728999949,203.0985728999949,203.0985728999949,203.0985728999949,q,0.07604349998291582,203.19642950000707,203.19642950000707,203.59836249999353,203.59836249999353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
315,0,315,0,,,,,,,,,,,,,,,,,203.59836249999353,203.59836249999353,203.59836249999353,203.59836249999353,203.59836249999353,q,0.09468639999977313,203.71281880000606,203.71281880000606,204.114640099986,204.114640099986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
316,0,316,0,,,,,,,,,,,,,,,,,204.114640099986,204.114640099986,204.114640099986,204.114640099986,204.114640099986,q,0.09809350001160055,204.23557349998737,204.23557349998737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
317,0,317,0,,,,,,,,,,,,,,,,,204.64788750000298,204.64788750000298,204.64788750000298,204.64788750000298,204.64788750000298,q,0.11591029999544844,204.77906830000575,204.77906830000575,205.1812471000012,205.1812471000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
318,0,318,0,,,,,,,,,,,,,,,,,205.1812471000012,205.1812471000012,205.1812471000012,205.1812471000012,205.1812471000012,q,0.17198959999950603,205.3786438999814,205.3786438999814,205.78052719999687,205.78052719999687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
319,0,319,0,,,,,,,,,,,,,,,,,205.78052719999687,205.78052719999687,205.78052719999687,205.78052719999687,205.78052719999687,q,0.10922879999270663,205.91205079999054,205.91205079999054,206.31380020000506,206.31380020000506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
320,0,320,0,,,,,,,,,,,,,,,,,206.31380020000506,206.31380020000506,206.31380020000506,206.31380020000506,206.31380020000506,q,0.07496580001316033,206.4116156999953,206.4116156999953,206.8135317999986,206.8135317999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
321,0,321,0,,,,,,,,,,,,,,,,,206.8135317999986,206.8135317999986,206.8135317999986,206.8135317999986,206.8135317999986,q,0.161433399975067,206.99460959999124,206.99460959999124,207.39675029998762,207.39675029998762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12_11h41.11.461,bandit task,2022.2.5,60.03006306086641,
