newtrials.thisRepN,newtrials.thisTrialN,newtrials.thisN,newtrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,newintrotext.started,newintroresp.started,newintroresp.keys,newintroresp.rt,key_resp_2.started,reme_t.started,key_resp_2.keys,key_resp_2.rt,newkeyresp.started,nQ.started,nW.started,nO.started,nP.started,newkeyresp.keys,newkeyresp.rt,text_7.started,text.started,text_7.stopped,text_6.started,textbox.started,key_resp_3.started,textbox.text,key_resp_3.keys,key_resp_3.rt,text_2.started,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
82,0,82,0,,,,,,,,,,,,,,,,,82.0207809000276,82.0207809000276,82.0207809000276,82.0207809000276,82.0207809000276,q,0.02682160004042089,82.05287429993041,82.06669680005871,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
83,0,83,0,,,,,,,,,,,,,,,,,82.47221700008959,82.47221700008959,82.47221700008959,82.47221700008959,82.47221700008959,p,0.008967999834567308,82.49040240002796,82.50425669993274,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
84,0,84,0,,,,,,,,,,,,,,,,,82.9095079000108,82.9095079000108,82.9095079000108,82.9095079000108,82.9095079000108,o,0.4222899000160396,83.33743260009214,83.35140249994583,83.35140249994583,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
85,0,85,0,,,,,,,,,,,,,,,,,83.7572274999693,83.7572274999693,83.7572274999693,83.7572274999693,83.7572274999693,q,0.08214100007899106,83.84433689992875,83.85839720000513,83.85839720000513,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
86,0,86,0,,,,,,,,,,,,,,,,,84.26378150004894,84.26378150004894,84.26378150004894,84.26378150004894,84.26378150004894,p,0.06202620011754334,84.33045020001009,84.3445607998874,84.3445607998874,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
87,0,87,0,,,,,,,,,,,,,,,,,84.74992950004525,84.74992950004525,84.74992950004525,84.74992950004525,84.74992950004525,w,0.12414489989168942,84.8790998000186,84.89324419992045,84.89324419992045,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
88,0,88,0,,,,,,,,,,,,,,,,,85.29826970002614,85.29826970002614,85.29826970002614,85.29826970002614,85.29826970002614,o,0.03604340017773211,85.34430929995142,85.3582572999876,85.3582572999876,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
89,0,89,0,,,,,,,,,,,,,,,,,85.76388660003431,85.76388660003431,85.76388660003431,85.76388660003431,85.76388660003431,q,0.031579599948599935,85.8027512000408,85.81674770009704,85.81674770009704,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
90,0,90,0,,,,,,,,,,,,,,,,,86.22211070009507,86.22211070009507,86.22211070009507,86.22211070009507,86.22211070009507,p,0.023335999809205532,86.25405490002595,86.26823829999194,86.26823829999194,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
91,0,91,0,,,,,,,,,,,,,,,,,86.67407429986633,86.67407429986633,86.67407429986633,86.67407429986633,86.67407429986633,w,0.01822649990208447,86.69856879999861,86.71256190002896,86.71256190002896,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
92,0,92,0,,,,,,,,,,,,,,,,,87.11773899989203,87.11773899989203,87.11773899989203,87.11773899989203,87.11773899989203,o,0.42191920010372996,87.54597439989448,87.5600866000168,87.5600866000168,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
93,0,93,0,,,,,,,,,,,,,,,,,87.96530480007641,87.96530480007641,87.96530480007641,87.96530480007641,87.96530480007641,p,0.4451001000124961,88.420805899892,88.434814899927,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
94,0,94,0,,,,,,,,,,,,,,,,,88.84003639989533,88.84003639989533,88.84003639989533,88.84003639989533,88.84003639989533,w,0.025921100052073598,88.87219129991718,88.88616329990327,88.88616329990327,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
95,0,95,0,,,,,,,,,,,,,,,,,89.2914750999771,89.2914750999771,89.2914750999771,89.2914750999771,89.2914750999771,o,0.029869799967855215,89.33072369988076,89.34459770005196,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
96,0,96,0,,,,,,,,,,,,,,,,,89.7497167000547,89.7497167000547,89.7497167000547,89.7497167000547,89.7497167000547,q,0.03637499990873039,89.79591950005852,89.80970009998418,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
97,0,97,0,,,,,,,,,,,,,,,,,90.2151206000708,90.2151206000708,90.2151206000708,90.2151206000708,90.2151206000708,p,0.005019500153139234,90.22632719995454,90.24029159988277,90.24029159988277,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
98,0,98,0,,,,,,,,,,,,,,,,,90.6457954000216,90.6457954000216,90.6457954000216,90.6457954000216,90.6457954000216,o,0.3993536999914795,91.05323479999788,91.06668909988366,91.06668909988366,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
99,0,99,0,,,,,0,0,0,0,,,,,,,,,91.47203719988465,91.47203719988465,91.47203719988465,91.47203719988465,91.47203719988465,q,0.10164680005982518,91.58043189998716,91.59434930002317,91.59434930002317,91.99788110004738,91.99788110004738,91.99788110004738,9598,space,3.2055464999284595,95.21353970002383,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
100,0,100,0,0,0,0,0,,,,,,,,,95.61684220004827,95.61684220004827,space,3.194310999941081,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
100,0,100,0,,,,,,,,,,,,,,,,,98.82604969991371,98.82604969991371,98.82604969991371,98.82604969991371,98.82604969991371,q,0.4744458000641316,99.30968090007082,99.32364449999295,99.32364449999295,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
101,0,101,0,,,,,,,,,,,,,,,,,99.72902229987085,99.72902229987085,99.72902229987085,99.72902229987085,99.72902229987085,w,0.14793529990129173,99.88607800006866,99.90012670005672,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
102,0,102,0,,,,,,,,,,,,,,,,,100.30569209996611,100.30569209996611,100.30569209996611,100.30569209996611,100.30569209996611,o,0.0625906998757273,100.37911470001563,100.39321719994769,100.39321719994769,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
103,0,103,0,,,,,,,,,,,,,,,,,100.79838629998267,100.79838629998267,100.79838629998267,100.79838629998267,100.79838629998267,p,0.0920652998611331,100.90004219999537,100.91389680001885,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
104,0,104,0,,,,,,,,,,,,,,,,,101.31915530003607,101.31915530003607,101.31915530003607,101.31915530003607,101.31915530003607,q,0.05050810007378459,101.37898060004227,101.39313900005072,101.39313900005072,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
105,0,105,0,,,,,,,,,,,,,,,,,101.79903419991024,101.79903419991024,101.79903419991024,101.79903419991024,101.79903419991024,o,0.4796419001650065,102.28884209995158,102.30287109990604,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
106,0,106,0,,,,,,,,,,,,,,,,,102.70814209990203,102.70814209990203,102.70814209990203,102.70814209990203,102.70814209990203,w,0.11554190004244447,102.83061589999124,102.84426919999532,102.84426919999532,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
107,0,107,0,,,,,,,,,,,,,,,,,103.24980330001563,103.24980330001563,103.24980330001563,103.24980330001563,103.24980330001563,p,0.07840709993615746,103.33814010000788,103.35135370003991,103.35135370003991,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
108,0,108,0,,,,,,,,,,,,,,,,,103.75658709998243,103.75658709998243,103.75658709998243,103.75658709998243,103.75658709998243,p,0.029552199877798557,103.79582959995605,103.80977159994654,103.80977159994654,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
109,0,109,0,,,,,,,,,,,,,,,,,104.21578130009584,104.21578130009584,104.21578130009584,104.21578130009584,104.21578130009584,q,0.0693934999871999,104.28921049996279,104.30263739987276,104.30263739987276,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
110,0,110,0,,,,,,,,,,,,,,,,,104.70858710003085,104.70858710003085,104.70858710003085,104.70858710003085,104.70858710003085,p,0.03426199988462031,104.74732069997117,104.76105229998939,104.76105229998939,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
111,0,111,0,,,,,,,,,,,,,,,,,105.16722070006654,105.16722070006654,105.16722070006654,105.16722070006654,105.16722070006654,w,0.028876399854198098,105.20530680008233,105.21934539987706,105.21934539987706,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
112,0,112,0,,,,,,,,,,,,,,,,,105.6250585000962,105.6250585000962,105.6250585000962,105.6250585000962,105.6250585000962,o,0.3940761999692768,106.02489349991083,106.0389109000098,106.0389109000098,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
113,0,113,0,,,,,,,,,,,,,,,,,106.44430309999734,106.44430309999734,106.44430309999734,106.44430309999734,106.44430309999734,q,0.0829556998796761,106.5323566000443,106.54582359991036,106.54582359991036,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
114,0,114,0,,,,,,,,,,,,,,,,,106.95117540005594,106.95117540005594,106.95117540005594,106.95117540005594,106.95117540005594,p,0.05888490006327629,107.01828059996478,107.03206379991025,107.03206379991025,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
115,0,115,0,,,,,,,,,,,,,,,,,107.4374202999752,107.4374202999752,107.4374202999752,107.4374202999752,107.4374202999752,w,0.09291050001047552,107.53864809987135,107.55261059990153,107.55261059990153,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
116,0,116,0,,,,,,,,,,,,,,,,,107.95811900007538,107.95811900007538,107.95811900007538,107.95811900007538,107.95811900007538,o,0.025902000023052096,107.99013149994425,108.00430139992386,108.00430139992386,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
117,0,117,0,,,,,,,,,,,,,,,,,108.40941939991899,108.40941939991899,108.40941939991899,108.40941939991899,108.40941939991899,q,0.0649876999668777,108.48320979997516,108.49744559987448,108.49744559987448,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
118,0,118,0,,,,,,,,,,,,,,,,,108.90259950002655,108.90259950002655,108.90259950002655,108.90259950002655,108.90259950002655,p,0.01301180012524128,108.92089969990775,108.93471090006642,108.93471090006642,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
119,0,119,0,,,,,0,0,0,0,,,,,,,,,109.33989150007255,109.33989150007255,109.33989150007255,109.33989150007255,109.33989150007255,w,0.01659239991568029,109.36510739987716,109.37921410007402,109.37921410007402,109.78227069997229,109.78227069997229,109.78227069997229,5573,space,2.506941600004211,112.29714079992846,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
120,0,120,0,0,0,0,0,,,,,,,,,112.6991101000458,112.6991101000458,space,2.0570362000726163,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
120,0,120,0,,,,,,,,,,,,,,,,,114.77070880006067,114.77070880006067,114.77070880006067,114.77070880006067,114.77070880006067,q,0.9794857001397759,115.75422980007716,115.76803159993142,115.76803159993142,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
121,0,121,0,,,,,,,,,,,,,,,,,116.17338120006025,116.17338120006025,116.17338120006025,116.17338120006025,116.17338120006025,o,0.0019294999074190855,116.18486999999732,116.19857600005344,116.19857600005344,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
122,0,122,0,,,,,,,,,,,,,,,,,116.60414399998263,116.60414399998263,116.60414399998263,116.60414399998263,116.60414399998263,w,0.02999820001423359,116.64301500003785,116.65710720000789,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
123,0,123,0,,,,,,,,,,,,,,,,,117.06237619998865,117.06237619998865,117.06237619998865,117.06237619998865,117.06237619998865,p,0.02642129990272224,117.09470580006018,117.10830760002136,117.10830760002136,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
124,0,124,0,,,,,,,,,,,,,,,,,117.51363179995678,117.51363179995678,117.51363179995678,117.51363179995678,117.51363179995678,o,0.37763980007730424,117.90001989994198,117.91395829990506,117.91395829990506,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
125,0,125,0,,,,,,,,,,,,,,,,,118.31920289993286,118.31920289993286,118.31920289993286,118.31920289993286,118.31920289993286,q,0.12267229985445738,118.44839100004174,118.46232909988612,118.46232909988612,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
126,0,126,0,,,,,,,,,,,,,,,,,118.8677306000609,118.8677306000609,118.8677306000609,118.8677306000609,118.8677306000609,p,0.07604549988172948,118.94862939999439,118.96243379986845,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
127,0,127,0,,,,,,,,,,,,,,,,,119.36818309989758,119.36818309989758,119.36818309989758,119.36818309989758,119.36818309989758,w,0.06884720013476908,119.44146210001782,119.45553130004555,119.45553130004555,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
128,0,128,0,,,,,,,,,,,,,,,,,119.86063849995844,119.86063849995844,119.86063849995844,119.86063849995844,119.86063849995844,o,0.019680999917909503,119.88614799990319,119.89984759991057,119.89984759991057,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
129,0,129,0,,,,,,,,,,,,,,,,,120.30536750005558,120.30536750005558,120.30536750005558,120.30536750005558,120.30536750005558,q,0.04907479998655617,120.35831689997576,120.37223559990525,120.37223559990525,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
130,0,130,0,,,,,,,,,,,,,,,,,120.77734840009362,120.77734840009362,120.77734840009362,120.77734840009362,120.77734840009362,w,0.44069559988565743,121.22676629992202,121.2401300999336,121.2401300999336,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
131,0,131,0,,,,,,,,,,,,,,,,,121.64558149990626,121.64558149990626,121.64558149990626,121.64558149990626,121.64558149990626,o,0.0867713000625372,121.74031100003049,121.75414069998078,121.75414069998078,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
132,0,132,0,,,,,,,,,,,,,,,,,122.1595634999685,122.1595634999685,122.1595634999685,122.1595634999685,122.1595634999685,q,0.07489489996805787,122.24004799989052,122.2539919000119,122.2539919000119,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
133,0,133,0,,,,,,,,,,,,,,,,,122.6593577999156,122.6593577999156,122.6593577999156,122.6593577999156,122.6593577999156,p,0.04151730006560683,122.70706670009531,122.71917330008,122.71917330008,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
134,0,134,0,,,,,,,,,,,,,,,,,123.12557810009457,123.12557810009457,123.12557810009457,123.12557810009457,123.12557810009457,w,0.04172560013830662,123.17772109992802,123.19155719992705,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
135,0,135,0,,,,,,,,,,,,,,,,,123.5972384000197,123.5972384000197,123.5972384000197,123.5972384000197,123.5972384000197,o,0.05897810007445514,123.66393140004948,123.67776350001805,123.67776350001805,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
136,0,136,0,,,,,,,,,,,,,,,,,124.0829910999164,124.0829910999164,124.0829910999164,124.0829910999164,124.0829910999164,q,0.11167229991406202,124.19866059999913,124.21237389999442,124.21237389999442,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
137,0,137,0,,,,,,,,,,,,,,,,,124.61830090009607,124.61830090009607,124.61830090009607,124.61830090009607,124.61830090009607,p,0.10742989997379482,124.73337089992128,124.74711539992131,124.74711539992131,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
138,0,138,0,,,,,,,,,,,,,,,,,125.15254290006123,125.15254290006123,125.15254290006123,125.15254290006123,125.15254290006123,w,0.04103560000658035,125.1985651999712,125.2124367998913,125.2124367998913,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
139,0,139,0,,,,,0,0,0,0,,,,,,,,,125.6182166999206,125.6182166999206,125.6182166999206,125.6182166999206,125.6182166999206,o,0.07550720009021461,125.69858799991198,125.71236480004154,125.71236480004154,126.11547910002992,126.11547910002992,126.11547910002992,2,space,2.312585399951786,128.43622999987565,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
139,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
140,0,140,0,0,0,0,0,,,,,,,,,128.84015539987013,128.84015539987013,space,2.2744346999097615,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
140,0,140,0,,,,,,,,,,,,,,,,,131.12496710009873,131.12496710009873,131.12496710009873,131.12496710009873,131.12496710009873,q,1.0255867999512702,132.15711640007794,132.17081129993312,132.17081129993312,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
141,0,141,0,,,,,,,,,,,,,,,,,132.57644309988245,132.57644309988245,132.57644309988245,132.57644309988245,132.57644309988245,q,0.3952635999303311,132.9761995000299,132.99014390003867,132.99014390003867,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
142,0,142,0,,,,,,,,,,,,,,,,,133.39584750006907,133.39584750006907,133.39584750006907,133.39584750006907,133.39584750006907,p,0.07637130003422499,133.47646780009381,133.49024519999512,133.49024519999512,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
143,0,143,0,,,,,,,,,,,,,,,,,133.89601489994675,133.89601489994675,133.89601489994675,133.89601489994675,133.89601489994675,o,0.37589000002481043,134.28232600004412,134.2957186999265,134.2957186999265,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
144,0,144,0,,,,,,,,,,,,,,,,,134.70101960003376,134.70101960003376,134.70101960003376,134.70101960003376,134.70101960003376,q,0.368169300025329,135.0762038999237,135.08804709999822,135.08804709999822,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
145,0,145,0,,,,,,,,,,,,,,,,,135.4927501999773,135.4927501999773,135.4927501999773,135.4927501999773,135.4927501999773,w,0.04014090006239712,135.5391674998682,135.55274030007422,135.55274030007422,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
146,0,146,0,,,,,,,,,,,,,,,,,135.95801529986784,135.95801529986784,135.95801529986784,135.95801529986784,135.95801529986784,w,0.1720878998748958,136.13599810004234,136.1500565998722,136.1500565998722,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
147,0,147,0,,,,,,,,,,,,,,,,,136.55546589987352,136.55546589987352,136.55546589987352,136.55546589987352,136.55546589987352,w,0.06726380018517375,136.6289770998992,136.64296630001627,136.64296630001627,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
148,0,148,0,,,,,,,,,,,,,,,,,137.04895600001328,137.04895600001328,137.04895600001328,137.04895600001328,137.04895600001328,w,0.2242203000932932,137.2817329999525,137.29575970000587,137.29575970000587,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
149,0,149,0,,,,,,,,,,,,,,,,,137.7012231000699,137.7012231000699,137.7012231000699,137.7012231000699,137.7012231000699,q,0.3640448998194188,138.07356090005487,138.0873658999335,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
150,0,150,0,,,,,,,,,,,,,,,,,138.49312380002812,138.49312380002812,138.49312380002812,138.49312380002812,138.49312380002812,o,0.10357430018484592,138.60118380002677,138.61514879995957,138.61514879995957,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
151,0,151,0,,,,,,,,,,,,,,,,,139.020596700022,139.020596700022,139.020596700022,139.020596700022,139.020596700022,q,0.11732580000534654,139.14299890003167,139.15673619997688,139.15673619997688,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
152,0,152,0,,,,,,,,,,,,,,,,,139.56203679996543,139.56203679996543,139.56203679996543,139.56203679996543,139.56203679996543,p,0.08235469995997846,139.6497724999208,139.66370379994623,139.66370379994623,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
153,0,153,0,,,,,,,,,,,,,,,,,140.0689326999709,140.0689326999709,140.0689326999709,140.0689326999709,140.0689326999709,q,0.19336539995856583,140.26797960000113,140.2816719999537,140.2816719999537,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
154,0,154,0,,,,,,,,,,,,,,,,,140.6873331000097,140.6873331000097,140.6873331000097,140.6873331000097,140.6873331000097,o,0.15063780010677874,140.84417980001308,140.8582246999722,140.8582246999722,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
155,0,155,0,,,,,,,,,,,,,,,,,141.26373969996348,141.26373969996348,141.26373969996348,141.26373969996348,141.26373969996348,q,0.06959609990008175,141.3443505000323,141.35818889993243,141.35818889993243,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
156,0,156,0,,,,,,,,,,,,,,,,,141.76352949999273,141.76352949999273,141.76352949999273,141.76352949999273,141.76352949999273,p,0.09428259986452758,141.8658306999132,141.87922589993104,141.87922589993104,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
157,0,157,0,,,,,,,,,,,,,,,,,142.2844670000486,142.2844670000486,142.2844670000486,142.2844670000486,142.2844670000486,q,0.012441199971362948,142.30258499993943,142.3165271000471,142.3165271000471,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
158,0,158,0,,,,,,,,,,,,,,,,,142.7218611999415,142.7218611999415,142.7218611999415,142.7218611999415,142.7218611999415,o,0.02411180012859404,142.75397929991595,142.76793349999934,142.76793349999934,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
159,0,159,0,,,,,0,0,0,0,,,,,,,,,143.17361459997483,143.17361459997483,143.17361459997483,143.17361459997483,143.17361459997483,w,0.0024053999222815037,143.18452090001665,143.1984335000161,143.1984335000161,143.6017197999172,143.6017197999172,143.6017197999172,55,space,2.1893837000243366,145.80463690008037,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
159,0,159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
160,0,160,0,0,0,0,0,,,,,,,,,146.20699819992296,146.20699819992296,space,1.9050375001970679,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
160,0,160,0,,,,,,,,,,,,,,,,,148.1247533999849,148.1247533999849,148.1247533999849,148.1247533999849,148.1247533999849,q,0.3807939998805523,148.51092249993235,148.52490020007826,148.52490020007826,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
161,0,161,0,,,,,,,,,,,,,,,,,148.9301491000224,148.9301491000224,148.9301491000224,148.9301491000224,148.9301491000224,o,0.07127270009368658,149.0110162999481,149.02488989988342,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
162,0,162,0,,,,,,,,,,,,,,,,,149.4302966000978,149.4302966000978,149.4302966000978,149.4302966000978,149.4302966000978,w,0.029507200000807643,149.46933929994702,149.483353999909,149.483353999909,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
163,0,163,0,,,,,,,,,,,,,,,,,149.88841639994644,149.88841639994644,149.88841639994644,149.88841639994644,149.88841639994644,p,0.022861700039356947,149.92074400000274,149.93449150002562,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
164,0,164,0,,,,,,,,,,,,,,,,,150.3397667000536,150.3397667000536,150.3397667000536,150.3397667000536,150.3397667000536,q,0.013904100051149726,150.35810770001262,150.37238899990916,150.37238899990916,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
165,0,165,0,,,,,,,,,,,,,,,,,150.7773211998865,150.7773211998865,150.7773211998865,150.7773211998865,150.7773211998865,o,0.09407810005359352,150.87904919986613,150.89306699996814,150.89306699996814,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
166,0,166,0,,,,,,,,,,,,,,,,,151.29856300004758,151.29856300004758,151.29856300004758,151.29856300004758,151.29856300004758,p,0.435527800116688,151.74031420005485,151.75406079995446,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
167,0,167,0,,,,,,,,,,,,,,,,,152.15952509990893,152.15952509990893,152.15952509990893,152.15952509990893,152.15952509990893,q,0.09495509997941554,152.26118070003577,152.27501740003936,152.27501740003936,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
